work_year,job_title,role_category,experience_level,experience_order,employment_type,work_setting,is_remote,company_size,company_location,employee_residence,salary_in_usd,salary_in_inr,salary_band,is_recent,is_salary_outlier,region
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,Remote,Remote,Medium,Canada,Canada,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Deep Learning Researcher,Specialist (CV/NLP/DL),Senior,3,Full-time,In-person,On-site/Hybrid,Large,Germany,Germany,124163,10305529,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Science Manager,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,104500,8673500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,70000,5810000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Science Consultant,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,90000,7470000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Science Consultant,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,70000,5810000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Research Scientist,Research Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,125000,10375000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,127000,10541000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,210550,17475650,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,153300,12723900,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,200000,16600000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,161500,13404500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,119500,9918500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analytics Specialist,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,105000,8715000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analytics Specialist,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,85000,7055000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Research Scientist,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,215000,17845000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Scientist,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,146300,12142900,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,AI Developer,AI Engineer,Entry-level,1,Full-time,Remote,Remote,Large,Germany,Germany,215936,17922688,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,Mexico,Mexico,72000,5976000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Medium,Mexico,Mexico,60000,4980000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,153400,12732200,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,122700,10184100,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,123900,10283700,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Research Scientist,Research Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,340000,28220000,5. Lead ($150K+),Recent (2023-24),True,Americas
2023,Research Scientist,Research Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Hybrid,On-site/Hybrid,Medium,France,France,64781,5376823,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,185900,15429700,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,121700,10101100,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Software Data Engineer,Data Engineer,Senior,3,Freelance,Hybrid,On-site/Hybrid,Medium,Australia,Nigeria,50000,4150000,2. Junior ($30K-$60K),Recent (2023-24),False,Rest of World
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,Remote,Remote,Large,United States,Uzbekistan,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Rest of World
2023,Data Engineer,Data Engineer,Executive,4,Full-time,Remote,Remote,Medium,United States,United States,310000,25730000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Executive,4,Full-time,Remote,Remote,Medium,United States,United States,239000,19837000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,149076,12373308,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,82365,6836295,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,85500,7096500,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,97750,8113250,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,116990,9710170,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,82920,6882360,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Scientist,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Small,United States,United States,200000,16600000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Scientist,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Small,United States,United States,125000,10375000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,155000,12865000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Infrastructure Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,205920,17091360,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Infrastructure Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,171600,14242800,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,121500,10084500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,78000,6474000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,116000,9628000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,79976,6638008,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,Remote,Remote,Medium,United Kingdom,United Kingdom,44356,3681548,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,180000,14940000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,200000,16600000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,129192,10722936,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,104584,8680472,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,Hybrid,On-site/Hybrid,Medium,India,India,30000,2490000,2. Junior ($30K-$60K),Recent (2023-24),False,Asia-Pacific
2023,Research Scientist,Research Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,185000,15355000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Research Scientist,Research Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,125000,10375000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2022,Data Analyst,Data Analyst,Entry-level,1,Part-time,Remote,Remote,Small,United States,United States,34320,2848560,2. Junior ($30K-$60K),Older (2020-22),False,Americas
2023,Head of Data,Leadership/Management,Senior,3,Full-time,Remote,Remote,Large,Portugal,Portugal,75577,6272891,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2022,Data Science Manager,Data Scientist,Executive,4,Full-time,In-person,On-site/Hybrid,Large,Russia,Uzbekistan,106000,8798000,4. Senior ($100K-$150K),Older (2020-22),False,Rest of World
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,122000,10126000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,93800,7785400,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,Mexico,Mexico,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,Mexico,Mexico,90000,7470000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Computer Vision Engineer,Specialist (CV/NLP/DL),Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,220000,18260000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,BI Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,Germany,Germany,72338,6004054,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,AI Developer,AI Engineer,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,Germany,Germany,64781,5376823,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Mid-level,2,Full-time,Hybrid,On-site/Hybrid,Large,France,France,40000,3320000,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,152380,12647540,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,121904,10118032,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,168400,13977200,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,105200,8731600,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,128280,10647240,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,106900,8872700,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2022,Lead Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Large,United States,United States,192000,15936000,5. Lead ($150K+),Older (2020-22),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,Remote,Remote,Small,Germany,Germany,107968,8961344,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Research Engineer,Research Scientist,Senior,3,Full-time,Remote,Remote,Small,Germany,Germany,86374,7169042,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Germany,Germany,275000,22825000,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,Germany,Germany,174000,14442000,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,170500,14151500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,73857,6130131,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,55044,4568652,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Head of Data Science,Data Scientist,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,162288,13469904,5. Lead ($150K+),Recent (2023-24),False,Europe
2023,Head of Data Science,Data Scientist,Executive,4,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,129058,10711814,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,80000,6640000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,65000,5395000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,124740,10353420,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,65488,5435504,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Quality Analyst,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,72200,5992600,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Quality Analyst,Other Data Role,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,64980,5393340,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,179975,14937925,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,86466,7176678,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,175000,14525000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Manager,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,120000,9960000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,230000,19090000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,120000,9960000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Infrastructure Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,205920,17091360,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Infrastructure Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,171600,14242800,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,265000,21995000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Applied Machine Learning Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,130000,10790000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2022,Data Scientist,Data Scientist,Entry-level,1,Full-time,Remote,Remote,Medium,United States,United States,168000,13944000,5. Lead ($150K+),Older (2020-22),False,Americas
2023,AI Scientist,AI Engineer,Mid-level,2,Full-time,Hybrid,On-site/Hybrid,Large,Spain,Spain,38868,3226044,2. Junior ($30K-$60K),Recent (2023-24),False,Europe
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,167580,13909140,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,87980,7302340,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,104000,8632000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,65000,5395000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Research Engineer,Research Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,230000,19090000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,269000,22327000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,Canada,Canada,158000,13114000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,197000,16351000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,106000,8798000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Deep Learning Engineer,Specialist (CV/NLP/DL),Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,150000,12450000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Deep Learning Engineer,Specialist (CV/NLP/DL),Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,290000,24070000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,192000,15936000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,172800,14342400,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,300240,24919920,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Scientist,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,200160,16613280,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Analytics Engineer,Analytics Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,140000,11620000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,169000,14027000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Manager,Leadership/Management,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,100000,8300000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Mid-level,2,Full-time,Remote,Remote,Large,United Kingdom,United Kingdom,116888,9701704,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Small,United States,United States,110000,9130000,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Senior,3,Full-time,Remote,Remote,Small,United States,United States,80000,6640000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,55000,4565000,2. Junior ($30K-$60K),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Entry-level,1,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,48000,3984000,2. Junior ($30K-$60K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,137500,11412500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,81500,6764500,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2021,AI Scientist,AI Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Small,Ghana,Ghana,30000,2490000,2. Junior ($30K-$60K),Older (2020-22),False,Rest of World
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,186000,15438000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,153088,12706304,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Infrastructure Engineer,Other Data Role,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,190000,15770000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Infrastructure Engineer,Other Data Role,Mid-level,2,Full-time,Remote,Remote,Medium,United States,United States,160000,13280000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Infrastructure Engineer,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,190000,15770000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Infrastructure Engineer,Other Data Role,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,183310,15214730,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,66000,5478000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,148500,12325500,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Machine Learning Engineer,ML Engineer,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,126277,10480991,4. Senior ($100K-$150K),Recent (2023-24),False,Americas
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,228000,18924000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Software Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,180000,14940000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Software Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,90000,7470000,3. Mid ($60K-$100K),Recent (2023-24),False,Americas
2023,Machine Learning Software Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,272000,22576000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Software Engineer,ML Engineer,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,170000,14110000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Engineer,Data Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,259000,21497000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,Croatia,Croatia,110736,9191088,4. Senior ($100K-$150K),Recent (2023-24),False,Rest of World
2023,Data Analyst,Data Analyst,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,Croatia,Croatia,73824,6127392,3. Mid ($60K-$100K),Recent (2023-24),False,Rest of World
2023,Data Analyst,Data Analyst,Entry-level,1,Part-time,Remote,Remote,Large,India,Poland,18160,1507280,1. Entry (<$30K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Entry-level,1,Full-time,Remote,Remote,Large,Brazil,Brazil,19910,1652530,1. Entry (<$30K),Recent (2023-24),False,Americas
2023,Data Science Lead,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,247500,20542500,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Lead,Data Scientist,Senior,3,Full-time,In-person,On-site/Hybrid,Medium,United States,United States,172200,14292600,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Machine Learning Infrastructure Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,France,France,107968,8961344,4. Senior ($100K-$150K),Recent (2023-24),False,Europe
2023,Machine Learning Infrastructure Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,France,France,75577,6272891,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Machine Learning Engineer,ML Engineer,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,288000,23904000,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Science Lead,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,73824,6127392,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Science Lead,Data Scientist,Mid-level,2,Full-time,In-person,On-site/Hybrid,Medium,United Kingdom,United Kingdom,61520,5106160,3. Mid ($60K-$100K),Recent (2023-24),False,Europe
2023,Data Scientist,Data Scientist,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,215050,17849150,5. Lead ($150K+),Recent (2023-24),False,Americas
2023,Data Architect,Data Architect/Platform,Senior,3,Full-time,Remote,Remote,Medium,United States,United States,198000,16434000,5. Lead ($150K+),Recent (2023-24),False,Americas
